%% Pressure distribution along the foil using processing viscous simulation
% xcoord = [64.0 63.9992 63.996803 63.992798 63.987198 63.980003 63.9712 63.9608 63.9488 63.935204 63.92 63.9032 63.884804 63.8648 63.8432 63.82 63.795197 63.7688 63.7408 63.711197 63.68 63.6472 63.6128 63.576797 63.5392 63.5 63.459198 63.4168 63.372803 63.3272 63.28 63.2312 63.1808 63.1288 63.075203 63.019997 62.963203 62.9048 62.844803 62.783203 62.72 62.655197 62.5888 62.520798 62.451202 62.379997 62.307198 62.232803 62.1568 62.0792 62.0 61.919197 61.8368 61.7528 61.6672 61.58 61.491203 61.400803 61.3088 61.215202 61.120003 61.0232 60.924797 60.8248 60.723198 60.620003 60.515198 60.4088 60.300797 60.1912 60.08 59.9672 59.8528 59.7368 59.6192 59.5 59.379196 59.256798 59.132797 59.007202 58.879997 58.751198 58.620804 58.4888 58.3552 58.22 58.0832 57.9448 57.804802 57.6632 57.520004 57.3752 57.228798 57.080803 56.9312 56.78 56.627197 56.4728 56.316803 56.159203 56.0 56.159203 56.316803 56.4728 56.627197 56.78 56.9312 57.080803 57.228798 57.3752 57.520004 57.6632 57.804802 57.9448 58.0832 58.22 58.3552 58.4888 58.620804 58.751198 58.879997 59.007202 59.132797 59.256798 59.379196 59.5 59.6192 59.7368 59.8528 59.9672 60.08 60.1912 60.300797 60.4088 60.515198 60.620003 60.723198 60.8248 60.924797 61.0232 61.120003 61.215202 61.3088 61.400803 61.491203 61.58 61.6672 61.7528 61.8368 61.919197 62.0 62.0792 62.1568 62.232803 62.307198 62.379997 62.451202 62.520798 62.5888 62.655197 62.72 62.783203 62.844803 62.9048 62.963203 63.019997 63.075203 63.1288 63.1808 63.2312 63.28 63.3272 63.372803 63.4168 63.459198 63.5 63.5392 63.576797 63.6128 63.6472 63.68 63.711197 63.7408 63.7688 63.795197 63.82 63.8432 63.8648 63.884804 63.9032 63.92 63.935204 63.9488 63.9608 63.9712 63.980003 63.987198 63.992798 63.996803 63.9992 ];
% ycoord = [64.0 63.98226 63.964676 63.947243 63.929962 63.912834 63.895866 63.87906 63.86241 63.845932 63.829628 63.8135 63.797554 63.78179 63.76622 63.750847 63.735687 63.720734 63.706 63.691498 63.67723 63.663208 63.649437 63.635925 63.62269 63.609734 63.59707 63.5847 63.572647 63.560913 63.549507 63.538437 63.527725 63.517365 63.507385 63.49778 63.488564 63.47975 63.47135 63.46337 63.45582 63.448708 63.44204 63.435837 63.43009 63.424828 63.420044 63.41575 63.41195 63.40866 63.405876 63.40361 63.40187 63.400658 63.39998 63.39984 63.400246 63.4012 63.402702 63.404755 63.407364 63.410538 63.41427 63.418556 63.423416 63.428833 63.434814 63.44136 63.44848 63.456154 63.464394 63.473206 63.482574 63.492508 63.503006 63.51406 63.52569 63.537872 63.55062 63.563934 63.57782 63.59227 63.607292 63.622894 63.639076 63.655846 63.673218 63.691185 63.70977 63.72898 63.748833 63.76934 63.79052 63.8124 63.835 63.858345 63.88246 63.907394 63.933167 63.959816 64.0 64.040184 64.06683 64.092606 64.11753 64.141655 64.16499 64.1876 64.20947 64.23066 64.25117 64.27102 64.29023 64.308815 64.32678 64.34415 64.360916 64.3771 64.3927 64.40773 64.42218 64.43606 64.44938 64.46213 64.47431 64.48593 64.496994 64.50749 64.517426 64.526794 64.5356 64.543846 64.55152 64.55863 64.565186 64.57117 64.576584 64.581436 64.58573 64.58946 64.59263 64.595245 64.5973 64.5988 64.59975 64.60015 64.60001 64.599335 64.59813 64.59639 64.594124 64.59134 64.58805 64.58425 64.579956 64.57517 64.56991 64.56416 64.55796 64.55129 64.54418 64.53663 64.52865 64.52025 64.51144 64.50222 64.492615 64.48263 64.472275 64.46156 64.45049 64.43909 64.42735 64.4153 64.40293 64.39027 64.37731 64.364075 64.35056 64.33679 64.32277 64.3085 64.294 64.27927 64.26431 64.24915 64.23378 64.21821 64.202446 64.1865 64.17037 64.15407 64.13759 64.12094 64.10413 64.087166 64.07004 64.052765 64.035324 64.01774 ];
% resolution = 8; xLengths = 16; yLengths = 16; zoom = 2;
t fx fy theta thetavel y yvel Eta CP M Dphi Angle
6.150442 13.278727 10.116611 1.8982923 -1.7790632 0.029693604 -1.2041507 -2.2351754 -7742.5254 -69.19026 -0.034931898 -71.23587036132812;
6.170146 12.384035 8.927024 1.8658109 -1.6484693 0.0015182495 -1.429931 -2.2247233 -7742.5005 -61.46305 -0.032481432 -73.09691619873047;
6.1900625 9.647209 7.2754593 1.8382795 -1.3823426 -0.03160858 -1.6632882 -2.214082 -7741.473 -46.24635 -0.027531385 -74.67434692382812;
6.210408 5.740841 5.5285926 1.8164935 -1.070789 -0.0730629 -2.0374954 -2.2032752 -7739.5186 -25.744495 -0.021785975 -75.92259216308594;
6.230651 2.4792042 3.7841885 1.8016093 -0.7352911 -0.13302994 -2.9624119 -2.1923864 -7736.9233 -9.031855 -0.0148842335 -76.775390625;
6.2507625 -3.9131382 -0.17192599 1.7953172 -0.31285775 -0.26256943 -6.4409976 -2.182334 -7736.9385 26.752964 -0.0062921047 -77.13591003417969;
6.2708917 -6.116839 3.1574411 1.8001833 0.2417451 -0.31406784 -2.5584 -2.1718628 -7735.136 28.73798 0.004866123 -76.85710144042969;
6.2911644 -13.687712 1.1886628 1.8202236 0.9885424 -0.32712936 -0.64429605 -2.1625 -7736.958 65.173195 0.020040274 -75.70887756347656;
6.311481 -28.857712 -5.144506 1.8646731 2.1878326 -0.3315544 -0.21780339 -2.1554623 -7746.8325 140.32864 0.044449568 -73.16210174560547;
6.331796 -45.437668 -14.230166 1.9399488 3.705423 -0.33171844 -0.008074428 -2.1532059 -7773.7397 232.12102 0.07527566 -68.84912872314453;
6.352254 -64.607155 -32.31893 2.0606112 5.8981194 -0.32954407 0.10628607 -2.1619797 -7840.575 367.271 0.12066245 -61.93567657470703;
6.3728905 -83.11193 -65.31635 2.2398148 8.683756 -0.32554626 0.19372356 -2.1938818 -7991.948 569.47253 0.17920351 -51.66807174682617;
6.3936515 -60.4529 -73.56924 2.4357386 9.437099 -0.32052612 0.2418061 -2.224699 -8140.39 518.4288 0.1959238 -40.44246292114258;
6.413961 -47.576546 -90.64074 2.6342077 9.772315 -0.31424713 0.30916786 -2.262789 -8316.564 599.8325 0.19846916 -29.07101821899414;
6.4337916 -26.752354 -78.84535 2.8041255 8.5683565 -0.30746078 0.3422115 -2.2869763 -8442.654 496.09756 0.16991782 -19.335445404052734;
6.4531054 -14.187893 -74.33196 2.9554498 7.8350787 -0.2999878 0.38692722 -2.3046055 -8545.213 448.23672 0.15132427 -10.665203094482422;
6.471577 -4.9880233 -60.380157 3.0910778 7.342523 -0.291893 0.43822935 -2.31416 -8618.274 347.24442 0.13562799 -2.8942925930023193;
6.4894247 1.1707387 -96.99037 3.2020884 6.2200027 -0.28411865 0.4356027 -2.3310957 -8719.255 573.85205 0.11101055 3.4661433696746826;
6.5068946 8.938413 -68.021904 3.3043838 5.8555865 -0.27589417 0.47078556 -2.3379838 -8783.042 392.33914 0.1022954 9.327238082885742;
6.524368 11.561253 -59.26909 3.3941934 5.1398787 -0.2677307 0.46720093 -2.3408096 -8831.725 346.18942 0.089809656 14.472951889038086;
6.541869 17.305365 -59.55896 3.4830663 5.0780306 -0.25866318 0.5181019 -2.3434594 -8879.833 351.77658 0.08887291 19.56499481201172;
6.5594306 19.328806 -51.97655 3.5618634 4.4869785 -0.24971008 0.50982004 -2.343032 -8916.317 307.4395 0.0787971 24.079734802246094;
6.5769186 24.111658 -52.988514 3.6404684 4.494774 -0.23980331 0.56648713 -2.342869 -8953.799 320.27072 0.07860494 28.583465576171875;
6.594455 23.89985 -45.713875 3.71062 4.000427 -0.23003387 0.55710703 -2.3402374 -8981.8 274.91272 0.07015157 32.60285568237305;
6.6120896 27.282 -45.28447 3.7809656 3.9889572 -0.21923447 0.6123816 -2.3375661 -9009.5625 278.32886 0.07034564 36.633365631103516;
6.6295037 31.436728 -43.633354 3.8476062 3.8268483 -0.20795059 0.64797837 -2.3347316 -9036.606 285.24878 0.066640615 40.45159149169922;
6.646786 25.428114 -34.116795 3.9073796 3.458625 -0.19681549 0.64430183 -2.3293846 -9053.793 209.85783 0.059773445 43.87635803222656;
6.6640763 34.154964 -39.486244 3.9642746 3.2906446 -0.1851883 0.67248374 -2.324959 -9074.402 264.9713 0.056895018 47.136199951171875;
6.6813655 34.422318 -35.35983 4.02153 3.3116536 -0.1722908 0.7459867 -2.3197594 -9091.832 232.14458 0.057255745 50.41669845581055;
6.698733 29.840698 -29.863125 4.0729017 2.9579422 -0.15951538 0.73559713 -2.3133924 -9104.5 196.45804 0.051371813 53.36007308959961;
6.716139 29.46914 -26.564966 4.1217217 2.8047762 -0.14609146 0.7712224 -2.3065958 -9115.264 181.23566 0.04882002 56.15725326538086;
6.7334886 32.336918 -26.176245 4.170686 2.8222106 -0.1310997 0.86409765 -2.2999017 -9126.212 188.25969 0.048964262 58.962684631347656;
6.750797 26.913279 -21.077284 4.214365 2.5235767 -0.11610031 0.86659753 -2.2924135 -9133.779 153.85829 0.043679 61.46532440185547;
6.7681193 27.942957 -20.328053 4.255538 2.3768432 -0.100170135 0.9196262 -2.2848275 -9140.711 156.23975 0.041172743 63.82435989379883;
6.78547 27.64214 -18.538162 4.296338 2.3515177 -0.082107544 1.0410454 -2.2770321 -9146.555 145.17621 0.040799856 66.16203308105469;
6.802735 25.51115 -16.415464 4.3321342 2.0733383 -0.063705444 1.0658622 -2.2688563 -9150.611 130.12006 0.035796165 68.21300506591797;
6.819974 23.515833 -14.100987 4.3651285 1.9139441 -0.043693542 1.1608496 -2.260413 -9153.318 113.682915 0.03299451 70.10343170166016;
6.837342 21.315008 -12.520214 4.3951197 1.7268195 -0.021652222 1.2690972 -2.2517405 -9154.819 101.43102 0.029990911 71.8218002319336;
6.854827 21.232449 -11.571123 4.423299 1.61161 0.0030822754 1.414592 -2.242975 -9155.659 97.92368 0.028179407 73.43634796142578;
6.872384 16.299429 -9.289324 4.4461403 1.3009844 0.03160858 1.6247605 -2.233868 -9154.8125 71.98016 0.022841692 74.74506378173828;
6.889888 14.168814 -7.920994 4.4657564 1.1207056 0.068359375 2.0996153 -2.224534 -9152.737 59.45333 0.019616365 75.86898803710938;
6.9073534 9.872469 -5.9850483 4.4792233 0.7710322 0.114967346 2.6685472 -2.215035 -9149.677 38.69566 0.013466597 76.64057922363281;
6.9248557 4.220023 -2.460924 4.487014 0.4451196 0.20539093 5.166417 -2.2056072 -9146.603 7.5018067 0.0077905655 77.08694458007812;
6.9424524 -0.6642937 -1.8141922 4.486785 -0.0129935555 0.29897308 5.3181715 -2.1964135 -9144.196 -13.631854 -2.2864342E-4 77.07383728027344;
6.9601917 -4.3373284 -4.2436504 4.4761753 -0.5980694 0.32096863 1.2399266 -2.1876566 -9143.316 -23.281912 -0.010609388 76.46595001220703;
6.977908 -14.893656 0.27023202 4.4512744 -1.4055343 0.32902527 0.45475778 -2.1799667 -9146.628 -74.68986 -0.024900913 75.03923034667969;
6.9955835 -25.816017 6.070627 4.409594 -2.3581002 0.33171082 0.15193708 -2.173866 -9156.384 -129.25659 -0.041680336 72.651123046875;
7.0132904 -48.99091 18.312452 4.338388 -4.0214334 0.33171844 4.3087747E-4 -2.173139 -9188.663 -256.84128 -0.07120609 68.5713119506836;
7.031035 -71.09066 38.793644 4.2298365 -6.1175003 0.3298416 -0.10577043 -2.1829352 -9265.585 -407.73514 -0.108551264 62.351768493652344;
7.048904 -88.56588 67.58971 4.080804 -8.340243 0.32662964 -0.17975058 -2.2091854 -9412.933 -576.9992 -0.14903235 53.81283187866211;
7.0668726 -91.33989 97.935875 3.916522 -9.142765 0.32266235 -0.22079103 -2.2488492 -9618.504 -738.4288 -0.16428185 44.400177001953125;
7.08476 -73.52565 111.14475 3.7412493 -9.798678 0.31765747 -0.27979964 -2.2922537 -9841.427 -753.4 -0.1752727 34.357791900634766;
7.102607 -50.62142 111.62927 3.578645 -9.11129 0.3119583 -0.31934375 -2.329444 -10038.9795 -725.1304 -0.16260433 25.041248321533203;
7.1204505 -33.479893 108.51854 3.4318306 -8.227868 0.3056488 -0.35360175 -2.3589664 -10204.573 -681.3415 -0.14681435 16.629405975341797;
7.1384087 -17.560114 102.7046 3.2994542 -7.3714194 0.29881287 -0.38066113 -2.3813477 -10340.118 -630.8442 -0.13237643 9.044795989990234;
7.156352 -5.9684095 67.561676 3.179293 -6.6966457 0.2914734 -0.40903255 -2.388897 -10411.748 -375.29758 -0.120161295 2.1600608825683594;
7.174349 0.22307618 101.634636 3.0751994 -5.7840343 0.28366852 -0.43368334 -2.4014907 -10505.691 -580.7045 -0.10409355 -3.8040599822998047;
7.1924767 8.686254 75.13931 2.9733453 -5.618676 0.27542114 -0.45495802 -2.4076107 -10571.618 -424.14597 -0.101854086 -9.63986873626709;
7.2107425 13.238138 68.07762 2.8788197 -5.1750097 0.26674652 -0.47491115 -2.411228 -10626.715 -390.67413 -0.094525576 -15.0557861328125;
7.229087 16.354506 61.379997 2.790603 -4.808957 0.2576294 -0.49700147 -2.4126928 -10672.407 -354.79578 -0.08821678 -20.1102352142334;
7.247368 22.52453 60.616196 2.703445 -4.7676644 0.24754333 -0.55172175 -2.4138422 -10716.747 -353.7206 -0.087157965 -25.10401725769043;
7.265717 21.80471 51.02004 2.6258688 -4.227768 0.2375412 -0.5450993 -2.4123251 -10749.243 -298.58743 -0.07757616 -29.548803329467773;
7.2841516 23.846874 46.679466 2.552636 -3.9725811 0.2270813 -0.5674063 -2.409726 -10776.849 -275.70428 -0.07323289 -33.7447395324707;
7.3027234 26.627012 44.99543 2.4796093 -3.9321225 0.2155304 -0.62195873 -2.4068549 -10803.15 -270.98346 -0.07302666 -37.92885971069336;
7.321439 25.034445 37.8097 2.414143 -3.4979603 0.20407104 -0.61229116 -2.4025671 -10822.978 -234.32623 -0.065466166 -41.67979049682617;
7.3401585 28.192009 36.75697 2.3486812 -3.4969208 0.19140625 -0.6765432 -2.3980992 -10841.85 -229.58328 -0.065461874 -45.430484771728516;
7.3588552 32.669624 37.498333 2.2867336 -3.3132713 0.17810059 -0.7116545 -2.393528 -10860.108 -240.77905 -0.061947584 -48.97981643676758;
7.377669 26.529367 29.326227 2.2311258 -2.9557242 0.16484833 -0.70439804 -2.387605 -10872.0625 -185.33119 -0.055607796 -52.16591262817383;
7.3965755 30.37936 29.363962 2.1755598 -2.938955 0.15010834 -0.77961546 -2.381837 -10884.533 -198.09799 -0.055566072 -55.349613189697266;
7.4156084 28.521212 25.413622 2.1231403 -2.7541642 0.13450623 -0.8197492 -2.3755195 -10894.296 -173.94203 -0.052419424 -58.35301971435547;
7.434819 25.568192 21.37255 2.0738285 -2.566903 0.11791229 -0.86378825 -2.3687615 -10901.826 -151.40874 -0.049311876 -61.17838668823242;
7.454091 25.916222 19.913353 2.027648 -2.396274 0.10016632 -0.9208264 -2.3618317 -10908.342 -148.22905 -0.046180487 -63.8243293762207;
7.473366 25.536425 17.909847 1.9824975 -2.3424532 0.08001709 -1.045362 -2.354696 -10913.68 -136.86093 -0.04515052 -66.41126251220703;
7.492677 23.098595 15.477044 1.9430304 -2.04371 0.059150696 -1.0805167 -2.347206 -10917.137 -119.58741 -0.039467096 -68.67256164550781;
7.512123 21.100584 13.311473 1.9071174 -1.8467978 0.03617096 -1.1817153 -2.339487 -10919.279 -105.273605 -0.03591299 -70.730224609375;
7.531863 20.046995 11.781858 1.873491 -1.7034509 0.00894928 -1.379003 -2.3315914 -10920.346 -96.326584 -0.033626318 -72.65686798095703;
7.5516105 16.272427 9.60941 1.8459773 -1.3933053 -0.021003723 -1.5168302 -2.3234396 -10919.95 -74.6094 -0.027513742 -74.2332992553711;
7.5713015 14.175873 8.095317 1.8223655 -1.1991296 -0.05939865 -1.9498948 -2.3150802 -10918.312 -61.57591 -0.023611784 -75.58615112304688;
7.591067 10.76018 6.1869435 1.8052602 -0.8654145 -0.11168289 -2.6452289 -2.3065114 -10915.41 -44.013206 -0.017105341 -76.56621551513672;
7.611033 4.5935144 2.7001755 1.7961717 -0.4552018 -0.21379471 -5.1143093 -2.2979174 -10912.109 -10.644781 -0.009088516 -77.08694458007812;
7.631243 0.3839505 2.5836153 1.7973506 0.058335043 -0.3062744 -4.5758266 -2.2894568 -10909.166 6.861174 0.0011789799 -77.01939392089844;
7.651353 -4.805573 3.6007133 1.8122945 0.7431209 -0.32452393 -0.9075041 -2.2816262 -10908.959 26.244696 0.014943838 -76.16317749023438;
7.6713767 -16.452435 -1.3757854 1.8465817 1.7123348 -0.33070374 -0.30862534 -2.274848 -10913.545 83.720726 0.034287214 -74.19866943359375;
7.6913114 -32.625687 -9.702786 1.9091086 3.1366324 -0.33198166 -0.06410639 -2.2706 -10930.092 167.2229 0.06252694 -70.61613464355469;
7.7113304 -52.723633 -24.75931 2.0125287 5.1660814 -0.330513 0.073363066 -2.272692 -10977.122 294.13235 0.10342002 -64.69060516357422;
7.731426 -69.26662 -49.336945 2.166235 7.648903 -0.3272438 0.1626853 -2.2865987 -11081.478 444.97867 0.15370631 -55.883880615234375;
7.7517138 -72.73919 -79.642525 2.356774 9.391617 -0.32265854 0.22600642 -2.3137078 -11250.482 591.18225 0.19053912 -44.966796875;
7.771775 -52.417683 -87.85715 2.5513678 9.700056 -0.31705475 0.27933633 -2.3409088 -11420.817 582.1667 0.19459367 -33.81739807128906;
7.791731 -32.763824 -85.789215 2.7300942 8.9560795 -0.3106041 0.32324573 -2.3624728 -11564.443 537.9469 0.17872643 -23.577129364013672;
7.8114195 -19.74878 -84.523544 2.8894832 8.095555 -0.30342865 0.3644493 -2.3799927 -11688.91 522.4333 0.15938902 -14.444811820983887;
7.830528 -10.518402 -89.716545 3.0317929 7.4476137 -0.29560852 0.40925753 -2.3971627 -11812.222 569.26843 0.14230967 -6.2910685539245605;
7.848833 1.1142367 -96.48124 3.1539195 6.671626 -0.28762817 0.43595663 -2.4111893 -11920.552 570.035 0.12212658 0.706268846988678;
7.8660755 7.2937007 -86.73837 3.2599041 6.14666 -0.27960205 0.4654809 -2.419533 -12001.149 472.1465 0.10598469 6.778744220733643;
7.8826265 15.949471 -93.30769 3.357951 5.923836 -0.27113724 0.51143104 -2.4296741 -12090.964 549.61383 0.09804678 12.396410942077637;
7.8991046 17.982597 -70.62962 3.439373 4.941189 -0.26325226 0.47850862 -2.4328208 -12146.187 412.35278 0.08142209 17.061552047729492;
7.915809 24.123922 -71.35335 3.5207322 4.870464 -0.25449753 0.52409095 -2.4358916 -12201.133 422.43427 0.08135915 21.723087310791016;
7.932851 23.189669 -57.393715 3.5929897 4.240056 -0.24590683 0.5041004 -2.435457 -12238.5625 337.07617 0.07225752 25.86313819885254;
7.950175 26.896866 -56.068687 3.6656623 4.194869 -0.2364006 0.5487263 -2.434827 -12274.994 336.58536 0.072672606 30.0269718170166;
7.967525 32.090252 -55.638706 3.738438 4.194552 -0.22589111 0.60573334 -2.4341967 -12311.401 342.0272 0.0727756 34.19670867919922;
7.984934 29.528
