st,ad,theta,phi,alpha1,alpha2,m,p,t,ct,cl,eta
0.9708077463430362,0.9917393594564998,0.009999999776482582,0.9278761103405453,0.7864390959925067,0.9913909402256035,0.7276432439603442,0.3847975754137483,0.8774449698779099,2.2725026607513428,6.862638473510742,-6.129302024841309
0.44138637844482154,0.9211640884796135,0.49168170098614694,0.35938250442669295,0.8999766074899295,0.9771126352894399,0.3672529485774205,0.12475577327464377,0.9594952179698187,3.3517255783081055,1.601414680480957,-1.6425416469573975
0.988396095226778,0.9884085110642243,0.5196038260492083,0.4300431230120114,0.9464126023534069,0.9955555500262979,0.7192801442397094,0.9746741598161274,0.9121394077809126,4.051445484161377,2.5481181144714355,-3.5782623291015625
0.4955078563114618,0.8306712739413544,0.636180907389127,0.9975507276176466,0.9891756062188153,0.11036350242028964,0.9295629909462472,0.44367858925487297,0.5378451891002838,-0.6675540208816528,0.9942793250083923,
0.49007944862171615,0.6618976007342425,0.5504351584913347,0.9845538725639745,0.9965006053442691,0.1753585783305266,0.9374795560849312,0.4013119164794364,0.9039642133413777,-0.6399904489517212,1.0761383771896362,
0.8069180694776622,0.9844181461093144,0.5345557799424933,0.4482779352804593,0.8833154089480263,0.9946876647593211,0.7209364415591663,0.40339133439665165,0.9217513176830888,,4.301424503326416,
0.9822107867378892,0.14261284024582135,0.009999999776482582,0.8825692456252531,0.8187685733267406,0.542159804135494,0.9280394855946187,0.860801770316765,0.9070890407054191,-0.3185366988182068,0.942992091178894,0.8334617614746094
0.7908287422090791,0.9189620555959763,0.5223005531072208,0.3045344553603596,0.9851626049401322,0.9703057302942613,0.04978744351099479,0.6479578836017287,0.8435488064640714,2.2562005519866943,0.5586981177330017,0.15065458416938782
0.9858355016915507,0.9266512108949199,0.7436309834185676,0.6069942215960851,0.9607339954321922,0.9878099369985036,0.5847674440801952,0.9836692781910242,0.9688896165139225,,0.27173560857772827,-4.956256866455078
0.7935010190168225,0.9168608147818573,0.5304329940442426,0.2924893226018777,0.965314102312293,0.9626473916034788,0.03134954309331417,0.6614557852911553,0.8084073152953971,2.09529709815979,0.30107390880584717,0.21963763236999512
0.3743462456556864,0.9821729634733143,0.666806607697223,0.45034604791255295,0.9789829843247823,0.9623254863076399,0.5831746403989704,0.7933594981729681,0.9155305073509906,,0.22345024347305298,-1.8512327671051025
0.9491679472834927,0.9196249737234078,0.01123271766448014,0.9601187887792804,0.8045155766164318,0.9898318984615195,0.8390477876219029,0.44424096930166057,0.9153569138637346,,3.9558653831481934,-8.028841018676758
0.9361858872965523,0.9490234998468238,0.5849621476709638,0.6281356424022712,0.9633524415221388,0.9980985976409803,0.37064846758148623,0.9204169254143311,0.9248615881848968,,0.200474351644516,-6.318821907043457
0.9165886328708739,0.9904907207131566,0.5342403025804857,0.6000040310565055,0.9021646291707014,0.9084077478726967,0.606971840951892,0.43317601697499725,0.8896162769563616,,-0.044654566794633865,
0.49599592666510917,0.8532307273109523,0.515309267220197,0.9904957875773731,0.9853440584232448,0.1105486546250017,0.9047140250720871,0.5156811912202048,0.7165606536215773,-0.6265734434127808,0.8135572671890259,
0.733649542719035,0.992430584955319,0.5172949871296313,0.28741204871834564,0.9172929525375366,0.9917210843742332,0.2069900291780712,0.8025400318175739,0.9943366098307195,1.9385128021240234,1.0970202684402466,0.256282776594162
0.8921568080959184,0.9200000166893005,0.009999999776482582,0.9900000095367432,0.8502207093364621,0.9931480355995388,0.7311812661472394,0.41529135101942255,0.9182284564215979,4.91655969619751,,
0.4955078563114618,0.8585359881626271,0.5022720873584281,0.9825478930642358,0.9864570269907648,0.04670553389762971,0.9032921080044924,0.4402522697620411,0.5402482803982315,-0.5623425245285034,0.484053373336792,
0.8565632351560016,0.9630009995111852,0.40679629607642864,0.5922836600150277,0.911554559820136,0.9260975975442546,0.4616034712685653,0.3224668955666785,0.9080667190228823,,1.194603443145752,
0.9670357551375864,0.37792338909759665,0.0021433240753514233,0.9097999275947695,0.8418381041004233,0.35410190715657264,0.766838168024235,0.4036780313221125,0.9099584252228671,-0.5844395160675049,0.9792537689208984,1.8228724002838135
0.7141149935083269,0.9166627057817476,0.5290789602100878,0.2105949400971635,0.8928865247939346,0.8540187186102519,0.43272113046008265,0.361423596280774,0.9903039793867205,0.9531314373016357,0.9939753413200378,0.3363403081893921
0.4379700551447001,0.5286748793064328,0.34521601235108823,0.31730273681631666,0.7540288009097885,0.6584386580031856,0.1070718791438453,0.8556756642406239,0.9474857369049174,0.7643665075302124,0.49923375248908997,0.6800942420959473
0.8607678426776331,0.9200000166893005,0.44586054038245065,0.2382986318567497,0.7752107287632816,0.9900000095367432,0.1645256108143226,0.418362254345455,0.9121598259765139,1.418853998184204,1.4497630596160889,0.1330752968788147
0.637076575111636,0.9025635697041446,0.38386398058492044,0.29900455611731824,0.9013430663096812,0.9998460301498309,0.1966392450251388,0.3952924679081673,0.9216110818861691,2.3786489963531494,1.440680742263794,-0.143924281001091
0.8565632351560016,0.9630009995111852,0.406620836902068,0.5922836600150277,0.9113827312571756,0.9260975975442546,0.4391797155577833,0.3225390884667378,0.9066792946571355,,1.021108865737915,
0.8774502873407439,0.919489745128195,0.004643788958190961,0.9159125627685553,0.5144796967506409,0.1611999811736517,0.6526405621094602,0.4409414725555951,0.0851737442473518,-0.45196694135665894,0.36372625827789307,1.9048209190368652
0.8138705414078078,0.9696257300747176,0.5068193930865816,0.24649720604957728,0.9972182760685504,0.861938810014786,0.2223035780600205,0.8486367327153966,0.8021913179117138,1.335485577583313,0.7638411521911621,0.43330132961273193
0.6020912569281458,0.8997772371755904,0.4967434329363246,0.4192055988333698,0.9681323737767399,0.9933580807790321,0.00032829637658045915,0.9780570275924685,0.9481231490685725,4.752012252807617,0.4170272946357727,-0.5672497749328613
0.7141149935083269,0.9161662948494028,0.5298470301803906,0.2105949400971635,0.8935699609252185,0.8540187186102519,0.43272113046008265,0.35620010311963773,0.969418212442382,0.9676496386528015,0.9637974500656128,0.32015687227249146
0.797169181212156,0.9224497884906612,0.5273923988561535,0.23027984254726674,0.973757898201147,0.9904780922186824,0.3163075777745792,0.3814409362370919,0.9235906426447668,1.3799996376037598,1.5338584184646606,0.21372461318969727
0.7965615272697726,0.9156925313749495,0.5002264198303671,0.26603656923203456,0.9173441438249088,0.8673418240784301,0.24134681517406179,0.8534219085229062,0.90841576194344,1.486993432044983,0.7094850540161133,0.43835026025772095
0.46217367929678554,0.9865603435444402,0.5272477106009676,0.610657489283029,0.9037427237417768,0.9864483506128795,0.5778110831047457,0.3441548721231921,0.9473326037428437,1.4891440868377686,2.8849244117736816,-2.699877977371216
0.628592146521547,0.9231871966861174,0.6001328676760244,0.9999005623822913,0.515055816032171,0.052469535880881324,0.9203697318286399,0.4324506391876422,0.6584027409553528,-1.3282972574234009,0.4973301887512207,
0.8664703323863147,0.831147350752609,0.027283091098070145,0.9159125627685553,0.5041189839151908,0.22487218356533617,0.6724281391822877,0.41633840864003213,0.4436592724959256,-0.47073742747306824,0.44945377111434937,1.9150460958480835
0.5971046535931178,0.9798612531447366,0.6153953067906615,0.4983494815882425,0.9870556014481326,0.999885377204343,0.2838211942159471,0.973929549716143,0.9147533706483721,,0.13434824347496033,-1.9499683380126953
0.5118132665615,0.8701764367345481,0.5548040684367859,0.941183041241697,0.918949509895772,0.0013813625867440255,0.8642603255218991,0.3968536853790283,0.028977459021963137,-0.5035827159881592,0.39036744832992554,
0.5841909977055891,0.9185189008712769,0.4348545355396175,0.3465750949932749,0.8796949019259583,0.9753644060601279,0.19215585348113506,0.2960594362870496,0.8809667240646292,3.0601701736450195,1.5080907344818115,-0.994421660900116
0.7727161332767162,0.8040904715859047,0.03881565224014618,0.9739825061561975,0.44950933499291734,0.3853742732153785,0.91267508033198,0.39481917562441493,0.9823340973756158,-0.07492895424365997,0.3721463680267334,1.3250234127044678
0.7141149935083269,0.9520878525690238,0.5860351369075052,0.21572695128601865,0.9846112211045109,0.8396723544033625,0.321394113833128,0.40118392885452747,0.9696823160373108,0.9946976900100708,0.7464167475700378,0.48823612928390503
0.4166990350760671,0.5786126141214887,0.3279026467606266,0.3303318048768481,0.7682617902257091,0.6672585727986561,0.11528709253319941,0.8556756642406239,0.9532248590824155,0.9567431211471558,0.6089563369750977,0.5848512053489685
0.8597168529549868,0.9844498833566857,0.4476746954000086,0.5974780286435829,0.9146313057108141,0.9412873387279195,0.5663276648731513,0.40339133439665165,0.946745247661227,,0.02210799977183342,
0.8580379314628509,0.9885996765374618,0.5324159011091456,0.9983518111833434,0.9216477761320359,0.021215444941852964,0.8700996905354422,0.3332170438941942,0.03387892141177695,-0.6870104074478149,1.432919979095459,2.0362489223480225
0.8584413820108762,0.9416261465092558,0.5300561261925795,0.5999971724259888,0.8942995885620603,0.9900000095367432,0.3954445449349917,0.3666710332521525,0.8766498207135671,,0.13837724924087524,
0.49671530176575757,0.8019672408027598,0.5022720873584281,0.9759006295577535,0.9892508686361806,0.08611828272692246,0.9047140250720871,0.365923804571379,0.5402482803982315,-0.5679618120193481,0.5365957021713257,
0.7073107557722668,0.9832139661664565,0.5588418971523159,0.5210643061745903,0.8713117999754562,0.9962347101712191,0.727650818664325,0.42890200315195637,0.9550345108150482,,1.1697219610214233,
0.4955078563114618,0.8444730971233392,0.6611757166720006,0.9995370761846977,0.9892508686361806,0.06834047832547818,0.9358005022459236,0.44003096890361887,0.5378451891002838,-0.646135151386261,0.6825871467590332,
0.7485902048717967,0.931208542196637,0.390055238692674,0.3465750949932749,0.988778106150752,0.9754944938940607,0.143418562364963,0.9649119241152353,0.9378876760878169,2.690239906311035,0.9201786518096924,-0.1439090073108673
0.858418863260504,0.21899999678134918,0.357564058195197,0.9702724245883569,0.9860753027128569,0.043699998408555984,0.8399999737739563,0.42306696271991645,0.7191847614538848,-0.5025744438171387,-0.061004698276519775,5.71838903427124
0.5010106587395069,0.9953692434016258,0.6178861019542362,0.5641253874676446,0.8850877541659836,0.9845024953449282,0.2541693268768884,0.985161602397642,0.9558323656828047,,0.11281774938106537,-1.5657355785369873
0.4260763231981292,0.9998284530294622,0.6056390899856021,0.4376986699549595,0.9538166928865557,0.9580999458618019,0.29890776573425204,0.9333184037600769,0.8611087796492273,,1.1859891414642334,-1.1872072219848633
0.5231930663900095,0.9969721470768108,0.5009911262826867,0.4224001769704768,0.8861218872790305,0.9838248547297991,0.020768788530744153,0.964740165520237,0.9437293006349807,4.418970108032227,0.6977642774581909,-0.5317916870117188
0.9687459091578869,0.984735255547097,0.009999999776482582,0.9441792118389452,0.7864390959925067,0.9878988125371165,0.7276432439603442,0.3847975754137483,0.922412014949209,3.084392547607422,5.740999221801758,-6.4541802406311035
0.8681860247496019,0.6768192655131106,0.0064214997570459596,0.9794534735339232,0.4803996591505526,0.33189625403597117,0.9238553845167362,0.5278165846738745,0.9017220083232322,-0.09605672955513,0.4584706127643585,1.3707730770111084
0.8638921001375554,0.21451889324925427,0.5844360313739414,0.9754994384027809,0.9921477597098388,0.11773621252595384,0.8608255117252057,0.9194739673635037,0.907676184404478,-0.720241129398346,0.28404051065444946,
0.7589540968735728,0.9180973799113971,0.46182699291367035,0.3465750949932749,0.9548739508077564,0.9743582142352981,0.018271317669821374,0.9769326094787396,0.9341432169794245,2.756462574005127,0.5113283395767212,0.049862802028656006
0.7904290042336992,0.985956686782875,0.541138735596274,0.2869846104864241,0.8759774679029865,0.9946315163551706,0.1521066088412678,0.7989927418373712,0.9197844277775217,1.9443415403366089,0.9067281484603882,0.20365865528583527
0.9983016505512952,0.9314112641214928,0.008557955289278135,0.921970793841212,0.8650066529908436,0.998474889132141,0.7484468895609329,0.4493074964120151,0.8847281668164928,1.7635420560836792,,-6.169365882873535
0.8643106654293736,0.9125811007258942,0.002579637430650485,0.992767870426178,0.8895518717959097,0.2573586248437085,0.2993136063810191,0.38999998569488525,0.30212967883336705,-0.9768707752227783,2.330066442489624,-0.007209671661257744
0.8617079445262441,0.9911297802804931,0.4564932328445718,0.6013313219345569,0.9144270124913417,0.9263317697787186,0.49547887948753,0.34336303826297343,0.9463537066536328,,0.14669200778007507,
0.48795257280378457,0.8606095578087278,0.5324956774711609,0.9306922673885685,0.9913981544904423,0.023987771254460374,0.8711093502694809,0.3968536853790283,0.04348629137150217,-0.5050029754638672,0.4753045439720154,3.2273569107055664
0.8600530716841052,0.9200105718694174,0.008452313304282824,0.9903316839980518,0.8999999761581421,0.9980521641945672,0.7197828271574886,0.4055960477130441,0.8969351916768059,2.886241912841797,,
0.8615001851812606,0.5937908282363763,0.4890139083332573,0.9831377520628715,0.9651587083513492,0.04395831962629945,0.9987292234913152,0.3921045352620398,0.5760123625472788,-0.5812749862670898,0.5892419219017029,
0.18099687608761056,0.8120329614918532,0.018162268544829274,0.3608713387514969,0.9199931647514527,0.9765599953053324,0.31152910036281833,0.6387784671688913,0.2997672566107449,0.6723028421401978,0.22153861820697784,0.8861895203590393
0.9855951739170288,0.9266443218420791,0.8026964176796068,0.6022700302202092,0.9827680131568052,0.9884998957826813,0.5820047551653109,0.9836692781910242,0.9336776012504169,,0.407836377620697,-4.478240489959717
0.6951656625190336,0.9199715584518154,0.42676904230109236,0.3418075527273833,0.9565282011549104,0.9753644060601279,0.018271317669821374,0.44023513097583483,0.9368768136409764,2.8464877605438232,0.9592698812484741,-0.14498724043369293
0.2612404133280591,0.8204799024541778,0.014959124962288295,0.3497361926171206,0.9213515894130062,0.9776328671650157,0.280748518227728,0.4225611619653051,0.2997672566107449,1.1317288875579834,0.19389185309410095,0.9206859469413757
0.5145258335809832,0.8444730971233392,0.5022720873584281,0.9896198102678592,0.9892508686361806,0.08611828272692246,0.9138439390891202,0.4402522697620411,0.6928489797095702,-0.6096628308296204,0.6219755411148071,
0.511652362737741,0.8746178351367535,0.5227269257750949,0.9475103977433437,0.9514713270330963,0.0012174172684921158,0.8642603255218991,0.38828375825662154,0.028977459021963137,-0.5062940120697021,0.4861767888069153,
0.16833315450468223,0.817404712923637,0.031220150074704522,0.3608713387514969,0.9199931647514527,0.9765599953053324,0.31152910036281833,0.35205928264366254,0.2997672566107449,0.5962048172950745,0.20365771651268005,1.024477481842041
0.4379700551447001,0.5379089840805934,0.39531809853048694,0.31730273681631666,0.7515629534913397,0.6584386580031856,0.10478076123791874,0.8556756642406239,0.9630796070110307,0.7613084316253662,0.6220861673355103,0.7177090048789978
0.8833188644240514,0.9578555260370886,0.5421811973970956,0.24231037041553274,0.8734428890103662,0.6836913716416935,0.03249346289343652,0.872306364884053,0.6919078340619319,1.0594964027404785,0.2913389205932617,0.6200311183929443
0.3264195086124769,0.7537523151366332,0.49403656959336173,0.2892909430513288,0.5760255093706863,0.6418427796966685,0.1942899301757119,0.3744442847151144,0.9491119427013738,0.7292088270187378,0.4638504087924957,0.7230888605117798
0.5010830247306675,0.9646207984563112,0.7499955880453788,0.5362892274254067,0.998970084180447,0.9937379658721814,0.2304917977682004,0.9502260934915235,0.9882574875206436,,0.04357048496603966,-1.321338176727295
0.3815856005688878,0.7502184177370498,0.3467337812680236,0.2948057801652363,0.5958557571296321,0.4709978503745319,0.018547041046123716,0.6740612347329074,0.838647250471693,0.5265190601348877,0.7236722111701965,0.7941279411315918
0.3108761370926844,0.7074777813366143,0.3439033749300189,0.3564868710615077,0.46815301251797536,0.6678426979817709,0.029680005586505798,0.6359222078116875,0.9532248590824155,1.177743673324585,0.6045881509780884,0.5036020278930664
0.968225855897341,0.9890785151681019,0.5372408715209152,0.6375970517155563,0.9904884410180441,0.9947642298299872,0.3137728198270946,0.9970719320248247,0.9852023317708548,,0.15211372077465057,-5.783753395080566
0.49322221049235515,0.9805465537941636,0.004682751673134533,0.9999889010749218,0.4876031420961773,0.023002737004294393,0.994868549887519,0.927576664320573,0.6264607866282426,-0.24295413494110107,0.3009963929653168,2.8213260173797607
0.8619463477175339,0.9839336838254428,0.4757410007739273,0.5950468335989998,0.9010188997308903,0.9527182597719284,0.5629960748087554,0.33634369073431714,0.9463537066536328,,-0.4035835862159729,
0.40869732017738075,0.9914754925354133,0.5299299176097869,0.6052450279025416,0.9261733692162116,0.9991871478827193,0.569705144698393,0.3127027969575913,0.9727642938364521,1.5238759517669678,2.485844850540161,-2.5691781044006348
0.897963080516598,0.996205498009961,0.4237272655655093,0.24806516940585638,0.8125352390035505,0.9551046973027265,0.17378714218146515,0.3903146884141871,0.8332582169289134,1.5179246664047241,1.6470122337341309,-0.049061261117458344
0.8610407527440495,0.7689817660665248,0.005997519087489134,0.9359751391840054,0.41887652812622317,0.30873118964446533,0.7228684082092575,0.4725119674436468,0.6867177693792755,-0.2978964149951935,0.5473247766494751,1.8396797180175781
0.5520570678476995,0.993381522078028,0.42897224675254064,0.38437770206347205,0.8932543428522253,0.9998001722878604,0.018187903547641673,0.8727984006255001,0.9122879055036003,3.757559299468994,0.9006534218788147,-0.3593286871910095
0.7572764324848447,0.953249855621572,0.5234570112662519,0.29587826754876445,0.8812857152377677,0.9764639956292073,0.15665256364604474,0.900953179613886,0.9288530809607249,2.0328285694122314,0.45654380321502686,0.25741252303123474
0.48998037944338135,0.9884780433449456,0.4637599293788188,0.3696897458192548,0.9995154140443431,0.9987088340752708,0.020511570568459425,0.7110068817565,0.9345197104955824,3.661694049835205,0.8272088766098022,-0.3055950403213501
0.49599592666510917,0.8532307273109523,0.515309267220197,0.9999114432568896,0.9853440584232448,0.11034897513043687,0.9075308161412823,0.5156811912202048,0.7165606536215773,-0.6343494653701782,0.8162072896957397,
0.37604792711939683,0.9795327948068445,0.6632066923355275,0.45920982367443536,0.9858980311752892,0.9295083036015063,0.52256083117553,0.8143994497286797,0.8418230573463755,,1.3669015169143677,-1.866292953491211
0.2938255142636847,0.7479963111782651,0.35073954236779203,0.3410132595257956,0.4964792058857362,0.6652141143631299,0.057766232686862345,0.6423493728596891,0.9463145079928761,1.3550667762756348,0.5053510665893555,0.573750913143158
0.21151272302712837,0.874880387495685,0.01208781214958985,0.3497361926171206,0.9222007280525014,0.965545574228633,0.30775086970789656,0.4225611619653051,0.42945637866976905,1.4441829919815063,0.220809668302536,0.7455869913101196
0.9470286042652178,0.9844181461093144,0.000622353658103425,0.9425277251867822,0.8833154089480263,0.9946876647593211,0.7077413035559684,0.3887673513613783,0.9217488295406476,2.1958518028259277,7.590278625488281,-6.427762985229492
0.84904707685788,0.9836493062771896,0.4189424410728594,0.9965304398295907,0.7814312802135989,0.16075882556814158,0.661764039539704,0.4386966940095408,0.6416957462215976,-1.5192673206329346,2.2722411155700684,0.1538289487361908
0.43056154624961845,0.9879467140984429,0.42470152671877004,0.47539808215179724,0.9855039777328655,0.9715077382189943,0.1610124307714214,0.9793053609270913,0.8987124069501592,,0.9553717374801636,-1.5022040605545044
0.8168940686361755,0.9186802671457215,0.48458863013984604,0.27798240982819766,0.8974944234653571,0.9622248429864284,0.1128827247378542,0.38995669087315643,0.9044556730256283,1.8911845684051514,1.1658958196640015,0.19093899428844452
0.49008372146579665,0.8831121148871742,0.5403007363333578,0.9597356361297253,0.900171569106353,0.004828911328518433,0.9254497015222123,0.3496316734081314,0.06925757958939988,-0.5541062951087952,0.5435919761657715,
0.9593706195059974,0.4443271737328876,0.0016251853118444586,0.935489193893671,0.8131083660317683,0.35410190715657264,0.7200000286102295,0.33018487775700983,0.9098631733748984,-0.6498948931694031,1.405310034751892,1.6935029029846191
0.44138637844482154,0.9211640884796135,0.49168170098614694,0.36002535839812777,0.8999766074899295,0.9771126352894399,0.3672529485774205,0.12475577327464377,0.9594952179698187,3.3643903732299805,1.5943701267242432,-1.6570976972579956
0.7778162301676624,0.9177581379672456,0.003208029935508949,0.9900000095367432,0.42752756334342545,0.24385668591248133,0.7253784451125667,0.4291501444077478,0.7173020287583202,-0.28799116611480713,0.4781029522418976,1.6515727043151855
0.7508537897508772,0.9589573054945495,0.5326304255674322,0.2707645680664752,0.8770322967629418,0.9995904941217219,0.1884452403336816,0.8185649716949316,0.985643605652461,1.7331438064575195,0.8195595145225525,0.29670196771621704
0.8854230642318726,0.9898758519463515,0.631922013263408,0.4229435991820637,0.9770545326610335,0.9965042259663582,0.8048250510552747,0.7402020860859067,0.947987935117278,4.937056541442871,2.4386167526245117,-3.7834062576293945
0.7692418753607199,0.8950827783704778,0.40670394056033654,0.9829154328733106,0.883492072537248,0.20195458793768598,0.6903100178171853,0.37501986454901176,0.6480032713204429,-1.2667678594589233,2.2173426151275635,0.5766472220420837
0.49314414569733733,0.7753360488186575,0.5260318398309988,0.9759006295577535,0.9892508686361806,0.017354461667726757,0.9047140250720871,0.44165913390495193,0.5556059473573066,-0.5419015288352966,0.43012815713882446,
0.8007138654942193,0.9840010750506244,0.5857812296750835,0.6034551159765762,0.9006134926691315,0.915652856612276,0.7193692121309758,0.611602688014921,0.94488039746656,,1.1568243503570557,-10.864546775817871
0.7720104370815178,0.9234879158074039,0.5353296423566567,0.3154932046498493,0.8729774680560867,0.9316150696064468,0.09573251026294871,0.6434442258321977,0.97033239661184,2.183215618133545,0.22697573900222778,0.1813042163848877
0.4902402801517719,0.8702563797387524,0.5324956774711609,0.9597356361297253,0.9877806368457881,0.010163319979455139,0.8642603255218991,0.7901626529858602,0.028977459021963137,-0.5428985357284546,0.456693172454834,
0.44138637844482154,0.9654021162593931,0.5319496414657552,0.34722397769266306,0.8944090144251721,0.9766237645178328,0.33980444434342577,0.22996275019346174,0.9805272806706273,3.106904983520508,1.38664710521698,-0.9590374231338501
0.7457073667838954,0.9746295657782618,0.5249946411674512,0.5180918224153578,0.961554107497546,0.9504477974813541,0.31139685300470377,0.9923047628370004,0.916499088562853,,0.17591845989227295,-3.115926742553711
0.8649219728983464,0.2396318008709843,0.567367423400638,0.9707644605170905,0.9645553173051359,0.11773621252595384,0.91884664859279,0.9158137315386037,0.9099765226059587,-0.7471609115600586,0.36030617356300354,
0.8943520495998669,0.98852991064211,0.5900282644058518,0.4313191018042681,0.897044160309216,0.9946356976696551,0.7844250478601079,0.8967104374134921,0.9747587570330545,4.484291076660156,2.585040807723999,-3.6575331687927246
0.7948037036078269,0.9175118761443137,0.5346144264838214,0.27063559457288744,0.8737336183344502,0.9803974772658058,0.13979681945341127,0.41878483979424314,0.9082993905735484,1.8152987957000732,1.0379581451416016,0.25888824462890625
0.5956415405656904,0.9828240298579374,0.5531072245731709,0.5631521509067297,0.9865128036844868,0.9977800323335608,0.25523938288076536,0.9922042365733676,0.9691878285744268,,0.016171373426914215,-2.3093960285186768
0.7936982643594884,0.8640654753979164,0.169422468256778,0.9994187021710306,0.9006142409254231,0.993166786489936,0.9115996768513067,0.37455262874751905,0.7324473875726869,0.9291889667510986,3.8935718536376953,-3.5742878913879395
0.7444447575314426,0.9303793528969432,0.3858095171812197,0.29346869947002246,0.8067927026564911,0.9606902752360825,0.07599460665763691,0.7616379297362696,0.8663123890472675,2.1114916801452637,-0.5606217384338379,0.2517951428890228
0.5437820319307187,0.8476016657511941,0.6611757166720006,0.9995370761846977,0.9892508686361806,0.014026630740821111,0.9484134497809207,0.44003096890361887,0.5378451891002838,-0.6266530752182007,0.5229586958885193,
0.49599592666510917,0.8258431544719045,0.5139882926050197,0.9899311925842652,0.9806771773866567,0.10704035622280461,0.927908068672389,0.38756016894524287,0.7289713587532916,-0.6189449429512024,0.7623591423034668,
0.3325011005832983,0.7537523151366332,0.49403656959336173,0.2892909430513288,0.6527164420676316,0.6418427796966685,0.1627176173227639,0.3744442847151144,0.9547241177568404,0.7668565511703491,0.3477088212966919,0.709881603717804
0.3744622967000123,0.9955689435777134,0.5007148923611949,0.4506093479237332,0.9947208483250132,0.9837310420277374,0.05245347555245117,0.8319709096578757,0.9174060092564016,,0.7664463520050049,-0.7797219157218933
0.5510128094628601,0.9968548766607943,0.4612451854007119,0.3696897458192548,0.9972270129373395,0.960847417814574,0.03035823492966444,0.7461968339750037,0.9092081349971504,3.469237804412842,0.5147902965545654,-0.2331187129020691
0.8090570264203355,0.9196249737234078,0.5861438591845626,0.4651151055898691,0.8045155766164318,0.9898318984615195,0.8522429255441002,0.44566252791514904,0.9153569138637346,,4.533102989196777,
0.7141671482765183,0.9795351106620284,0.5692482033265645,0.5270152332539715,0.9172573025354387,0.9962347101712191,0.7071219721363827,0.8227510458085763,0.956516629835841,,1.8521937131881714,-4.920815467834473
0.40869732017738075,0.9883171117173365,0.5299299176097869,0.5897437980308153,0.899074545846839,0.9991871478827193,0.569705144698393,0.21615528300559328,0.9700365245271405,2.7568325996398926,3.092059850692749,-3.019571304321289
0.5997158033080957,0.9741437730921974,0.6120162097394161,0.4938664750574556,0.9828033166335148,0.9999526539020613,0.7275381422306724,0.9609150154688633,0.9209061496613257,,0.3730756938457489,-2.944718837738037
0.7459478217161164,0.9119256997818105,0.0006371606809766339,0.985415281502686,0.43442107754673404,0.30211523447798616,0.8092121575051214,0.6442844491881147,0.9319289383087254,0.018249379470944405,0.3567568063735962,1.388838768005371
0.5093330871416812,0.9214013983140348,0.6457814441221644,0.9953965714426485,0.899091773146937,0.07423230166887645,0.9260861895943989,0.380024509973487,0.7353268465404164,-0.7903436422348022,1.6447904109954834,
0.8584413820108762,0.945191088757738,0.5290793930764094,0.6000000238418579,0.9678781686106106,0.9900000095367432,0.37473648415028793,0.8331955199702208,0.9149522291991445,,-0.22404532134532928,-6.404173851013184
0.535424838968366,0.9968548766607943,0.4612451854007119,0.3750685455566155,0.9993435140806336,0.9012142749152243,0.024474002772860437,0.97159356011504,0.9092258256456227,3.285905361175537,-0.9372433423995972,-0.12119002640247345
0.7936982643594884,0.8795838584548356,0.169422468256778,0.9994187021710306,0.9006142409254231,0.993166786489936,0.9115996768513067,0.37455262874751905,0.7324473875726869,1.0022810697555542,6.618723392486572,-3.7426228523254395
0.5520570678476995,0.993381522078028,0.42897224675254064,0.38437770206347205,0.8932543428522253,0.9998001722878604,0.01719655942107129,0.8727984006255001,0.8977813763019804,3.7725415229797363,0.8939484357833862,-0.3746543228626251
0.9687459091578869,0.9066520200050545,0.015774812225663126,0.9425529205644948,0.9018695012179072,0.9914009168657872,0.7102503963911204,0.2874837939587356,0.9158609107948622,1.4209802150726318,,-6.267426490783691
0.8664116849837514,0.831147350752609,0.027283091098070145,0.9159125627685553,0.5041189839151908,0.19700591373351029,0.6711486542522643,0.41645095968327184,0.3702885641018313,-0.45284879207611084,0.4407018721103668,1.8846641778945923
0.9675633808435008,0.445552872366281,0.011362286223547402,0.9195849035053545,0.9026564324015693,0.2826055743259852,0.7201431726829459,0.5054247292403348,0.6513563119455155,-0.6109387874603271,1.1202635765075684,1.8634940385818481
0.8592014881326138,0.05434166466650353,0.6102906042312438,0.33623428686295076,0.9031537615769178,0.9443026117478077,0.06327553553878157,0.26900202422622754,0.9228046825731312,0.9602268934249878,2.0563535690307617,-1.81499183177948
0.8743168396435363,0.6674469365784395,0.006967301650887546,0.9577921870230445,0.44510976128051505,0.33189625403597117,0.9608278717101448,0.5278165846738745,0.9017220083232322,-0.09783623367547989,0.463716983795166,1.5410354137420654
0.551609836194757,0.8825240376644421,0.5979215246165759,0.9937896767389008,0.7834823550346743,0.023203442777440908,0.9450459098140156,0.465089767595703,0.6940584043303697,-0.7684364318847656,0.4828210473060608,
0.4959888964795897,0.8258431544719045,0.514461473947552,0.9899311925842652,0.9864435283481641,0.10704035622280461,0.9324765484250788,0.3771958732519641,0.7288881427414261,-0.6206721663475037,0.7335917949676514,
0.5996529133811545,0.7974380178086655,0.5139882926050197,0.9899311925842652,0.9808894050109648,0.05288181524292079,0.9453394625417257,0.3425519634665704,0.7165606536215773,-0.6269598007202148,0.6250253319740295,
0.7908287422090791,0.8625465123751298,0.5223005531072208,0.29239285690143935,0.9921379763395765,0.9703057302942613,0.036024939050566515,0.6479578836017287,0.8932496757800765,2.05047869682312,0.2622905969619751,0.2576891779899597
